날짜,시간대별시간,업종명,목적지광역시도명,목적지시군구명,주문건수,시간대별시간(강서구),주문건수(강서구)
2020-02-08,14,카페/디저트,서울특별시,영등포구,2,,
2020-02-08,14,카페/디저트,서울특별시,은평구,1,,
2020-02-08,15,카페/디저트,서울특별시,관악구,14,,
2020-02-08,15,카페/디저트,서울특별시,구로구,14,,
2020-02-08,15,카페/디저트,서울특별시,금천구,1,,
2020-02-08,15,카페/디저트,서울특별시,노원구,2,,
2020-02-08,15,카페/디저트,서울특별시,도봉구,4,,
2020-02-08,15,카페/디저트,서울특별시,동작구,4,,
2020-02-08,15,카페/디저트,서울특별시,서대문구,2,,
2020-02-08,15,카페/디저트,서울특별시,양천구,9,,
2020-02-08,15,카페/디저트,서울특별시,영등포구,4,,
2020-02-08,15,카페/디저트,서울특별시,은평구,1,,
2020-02-08,16,카페/디저트,서울특별시,관악구,10,,
2020-02-08,16,카페/디저트,서울특별시,구로구,18,,
2020-02-08,16,카페/디저트,서울특별시,금천구,6,,
2020-02-08,16,카페/디저트,서울특별시,노원구,1,,
2020-02-08,16,카페/디저트,서울특별시,도봉구,2,,
2020-02-08,16,카페/디저트,서울특별시,동작구,6,,
2020-02-08,16,카페/디저트,서울특별시,양천구,5,,
2020-02-08,17,카페/디저트,서울특별시,관악구,9,,
2020-02-08,17,카페/디저트,서울특별시,구로구,18,,
2020-02-08,17,카페/디저트,서울특별시,금천구,5,,
2020-02-08,17,카페/디저트,서울특별시,노원구,6,,
2020-02-08,17,카페/디저트,서울특별시,도봉구,1,,
2020-02-08,17,카페/디저트,서울특별시,동작구,7,,
2020-02-08,17,카페/디저트,서울특별시,서대문구,3,,
2020-02-08,17,카페/디저트,서울특별시,양천구,7,,
2020-02-08,17,카페/디저트,서울특별시,영등포구,4,,
2020-02-08,18,카페/디저트,서울특별시,관악구,13,,
2020-02-08,18,카페/디저트,서울특별시,구로구,12,,
2020-02-08,18,카페/디저트,서울특별시,금천구,4,,
2020-02-08,18,카페/디저트,서울특별시,노원구,1,,
2020-02-08,18,카페/디저트,서울특별시,도봉구,2,,
2020-02-08,18,카페/디저트,서울특별시,동작구,9,,
2020-02-08,18,카페/디저트,서울특별시,서대문구,2,,
2020-02-08,18,카페/디저트,서울특별시,양천구,12,,
2020-02-08,18,카페/디저트,서울특별시,영등포구,1,,
2020-02-08,19,카페/디저트,서울특별시,관악구,24,,
2020-02-08,19,카페/디저트,서울특별시,구로구,13,,
2020-02-08,19,카페/디저트,서울특별시,노원구,7,,
2020-02-08,19,카페/디저트,서울특별시,동작구,11,,
2020-02-08,19,카페/디저트,서울특별시,양천구,8,,
2020-02-08,20,카페/디저트,서울특별시,관악구,26,,
2020-02-08,20,카페/디저트,서울특별시,구로구,7,,
2020-02-08,20,카페/디저트,서울특별시,금천구,2,,
2020-02-08,20,카페/디저트,서울특별시,노원구,12,,
2020-02-08,20,카페/디저트,서울특별시,도봉구,2,,
2020-02-08,20,카페/디저트,서울특별시,동작구,11,,
2020-02-08,20,카페/디저트,서울특별시,양천구,20,,
2020-02-08,20,카페/디저트,서울특별시,영등포구,3,,
2020-02-08,21,카페/디저트,서울특별시,관악구,29,,
2020-02-08,21,카페/디저트,서울특별시,구로구,5,,
2020-02-08,21,카페/디저트,서울특별시,금천구,1,,
2020-02-08,21,카페/디저트,서울특별시,노원구,7,,
2020-02-08,21,카페/디저트,서울특별시,도봉구,1,,
2020-02-08,21,카페/디저트,서울특별시,동작구,16,,
2020-02-08,21,카페/디저트,서울특별시,서대문구,1,,
2020-02-08,21,카페/디저트,서울특별시,양천구,10,,
2020-02-08,21,카페/디저트,서울특별시,영등포구,2,,
2020-02-08,22,카페/디저트,서울특별시,관악구,11,,
2020-02-08,22,카페/디저트,서울특별시,구로구,6,,
2020-02-08,22,카페/디저트,서울특별시,금천구,2,,
2020-02-08,22,카페/디저트,서울특별시,노원구,3,,
2020-02-08,22,카페/디저트,서울특별시,동작구,2,,
2020-02-08,22,카페/디저트,서울특별시,양천구,6,,
2020-02-08,23,카페/디저트,서울특별시,구로구,5,,
2020-02-08,23,카페/디저트,서울특별시,노원구,1,,
2020-02-08,23,카페/디저트,서울특별시,양천구,1,,
2020-02-08,23,카페/디저트,서울특별시,영등포구,1,,
2020-02-09,0,카페/디저트,서울특별시,구로구,1,,
2020-02-09,1,카페/디저트,서울특별시,구로구,1,,
2020-02-09,10,카페/디저트,서울특별시,관악구,2,,
2020-02-09,10,카페/디저트,서울특별시,구로구,4,,
2020-02-09,10,카페/디저트,서울특별시,금천구,1,,
2020-02-09,10,카페/디저트,서울특별시,노원구,1,,
2020-02-09,10,카페/디저트,서울특별시,도봉구,1,,
2020-02-09,10,카페/디저트,서울특별시,동작구,2,,
2020-02-09,10,카페/디저트,서울특별시,마포구,1,,
2020-02-09,10,카페/디저트,서울특별시,양천구,2,,
2020-02-09,10,카페/디저트,서울특별시,영등포구,1,,
2020-02-09,11,카페/디저트,서울특별시,관악구,8,,
2020-02-09,11,카페/디저트,서울특별시,구로구,19,,
2020-02-09,11,카페/디저트,서울특별시,노원구,2,,
2020-02-09,11,카페/디저트,서울특별시,동작구,1,,
2020-02-09,11,카페/디저트,서울특별시,서대문구,2,,
2020-02-09,11,카페/디저트,서울특별시,양천구,4,,
2020-02-09,11,카페/디저트,서울특별시,영등포구,2,,
2020-02-09,11,카페/디저트,서울특별시,은평구,1,,
2020-02-09,12,카페/디저트,서울특별시,관악구,8,,
2020-02-09,12,카페/디저트,서울특별시,구로구,18,,
2020-02-09,12,카페/디저트,서울특별시,금천구,8,,
2020-02-09,12,카페/디저트,서울특별시,노원구,6,,
2020-02-09,12,카페/디저트,서울특별시,도봉구,3,,
2020-02-09,12,카페/디저트,서울특별시,동작구,3,,
2020-02-09,12,카페/디저트,서울특별시,서대문구,1,,
2020-02-09,12,카페/디저트,서울특별시,양천구,5,,
2020-02-09,12,카페/디저트,서울특별시,영등포구,1,,
2020-02-09,13,카페/디저트,서울특별시,관악구,22,,
2020-02-09,13,카페/디저트,서울특별시,구로구,27,,
2020-02-09,13,카페/디저트,서울특별시,금천구,1,,
2020-02-09,13,카페/디저트,서울특별시,노원구,5,,
2020-02-09,13,카페/디저트,서울특별시,동작구,8,,
2020-02-09,13,카페/디저트,서울특별시,양천구,7,,
2020-02-09,13,카페/디저트,서울특별시,영등포구,2,,
2020-02-09,13,카페/디저트,서울특별시,은평구,5,,
2020-02-09,14,카페/디저트,서울특별시,관악구,24,,
2020-02-09,14,카페/디저트,서울특별시,구로구,24,,
2020-02-09,14,카페/디저트,서울특별시,금천구,5,,
2020-02-09,14,카페/디저트,서울특별시,노원구,5,,
2020-02-09,14,카페/디저트,서울특별시,동작구,5,,
2020-02-09,14,카페/디저트,서울특별시,마포구,2,,
2020-02-09,14,카페/디저트,서울특별시,서대문구,1,,
2020-02-09,14,카페/디저트,서울특별시,양천구,5,,
2020-02-09,14,카페/디저트,서울특별시,영등포구,2,,
2020-02-09,14,카페/디저트,서울특별시,은평구,1,,
2020-02-09,15,카페/디저트,서울특별시,관악구,24,,
2020-02-09,15,카페/디저트,서울특별시,구로구,14,,
2020-02-09,15,카페/디저트,서울특별시,금천구,2,,
2020-02-09,15,카페/디저트,서울특별시,노원구,6,,
2020-02-09,15,카페/디저트,서울특별시,동작구,11,,
2020-02-09,15,카페/디저트,서울특별시,서대문구,1,,
2020-02-09,15,카페/디저트,서울특별시,양천구,9,,
2020-02-09,15,카페/디저트,서울특별시,영등포구,2,,
2020-02-09,15,카페/디저트,서울특별시,은평구,2,,
2020-02-09,16,카페/디저트,서울특별시,관악구,14,,
2020-02-09,16,카페/디저트,서울특별시,구로구,23,,
2020-02-09,16,카페/디저트,서울특별시,금천구,1,,
2020-02-09,16,카페/디저트,서울특별시,노원구,4,,
2020-02-09,16,카페/디저트,서울특별시,동작구,5,,
2020-02-09,16,카페/디저트,서울특별시,서대문구,1,,
2020-02-09,16,카페/디저트,서울특별시,양천구,5,,
2020-02-09,16,카페/디저트,서울특별시,영등포구,2,,
2020-02-09,17,카페/디저트,서울특별시,관악구,20,,
2020-02-09,17,카페/디저트,서울특별시,구로구,20,,
2020-02-09,17,카페/디저트,서울특별시,금천구,4,,
2020-02-09,17,카페/디저트,서울특별시,동작구,4,,
2020-02-09,17,카페/디저트,서울특별시,양천구,5,,
2020-02-09,17,카페/디저트,서울특별시,영등포구,1,,
2020-02-09,18,카페/디저트,서울특별시,관악구,14,,
2020-02-09,18,카페/디저트,서울특별시,구로구,20,,
2020-02-09,18,카페/디저트,서울특별시,금천구,2,,
2020-02-09,18,카페/디저트,서울특별시,노원구,2,,
2020-02-09,18,카페/디저트,서울특별시,도봉구,3,,
2020-02-09,18,카페/디저트,서울특별시,동작구,17,,
2020-02-09,18,카페/디저트,서울특별시,양천구,12,,
2020-02-09,18,카페/디저트,서울특별시,영등포구,1,,
2020-02-09,18,카페/디저트,서울특별시,은평구,1,,
2020-02-09,19,카페/디저트,서울특별시,강서구,1,,
2020-02-09,19,카페/디저트,서울특별시,관악구,26,,
2020-02-09,19,카페/디저트,서울특별시,구로구,10,,
2020-02-09,19,카페/디저트,서울특별시,금천구,1,,
2020-02-09,19,카페/디저트,서울특별시,노원구,6,,
2020-02-09,19,카페/디저트,서울특별시,동작구,12,,
2020-02-09,19,카페/디저트,서울특별시,양천구,14,,
2020-02-09,19,카페/디저트,서울특별시,영등포구,1,,
2020-02-09,20,카페/디저트,서울특별시,관악구,21,,
2020-02-09,20,카페/디저트,서울특별시,구로구,20,,
2020-02-09,20,카페/디저트,서울특별시,금천구,1,,
2020-02-09,20,카페/디저트,서울특별시,노원구,6,,
2020-02-09,20,카페/디저트,서울특별시,동작구,15,,
2020-02-09,20,카페/디저트,서울특별시,서대문구,2,,
2020-02-09,20,카페/디저트,서울특별시,양천구,6,,
2020-02-09,20,카페/디저트,서울특별시,영등포구,2,,
2020-02-09,21,카페/디저트,서울특별시,관악구,24,,
2020-02-09,21,카페/디저트,서울특별시,구로구,11,,
2020-02-09,21,카페/디저트,서울특별시,금천구,2,,
2020-02-09,21,카페/디저트,서울특별시,노원구,14,,
2020-02-09,21,카페/디저트,서울특별시,동작구,10,,
2020-02-09,21,카페/디저트,서울특별시,양천구,4,,
2020-02-09,21,카페/디저트,서울특별시,영등포구,1,,
2020-02-09,22,카페/디저트,서울특별시,관악구,9,,
2020-02-09,22,카페/디저트,서울특별시,구로구,3,,
2020-02-09,22,카페/디저트,서울특별시,노원구,3,,
2020-02-09,22,카페/디저트,서울특별시,도봉구,1,,
2020-02-09,22,카페/디저트,서울특별시,동작구,3,,
2020-02-09,22,카페/디저트,서울특별시,양천구,5,,
2020-02-09,23,카페/디저트,서울특별시,구로구,4,,
2020-02-09,23,카페/디저트,서울특별시,동작구,1,,
2020-02-09,23,카페/디저트,서울특별시,영등포구,1,,
2020-02-10,1,카페/디저트,서울특별시,구로구,1,,
2020-02-10,1,카페/디저트,서울특별시,금천구,1,,
2020-02-10,10,카페/디저트,서울특별시,관악구,2,,
2020-02-10,10,카페/디저트,서울특별시,구로구,3,,
2020-02-10,10,카페/디저트,서울특별시,노원구,1,,
2020-02-10,10,카페/디저트,서울특별시,동작구,1,,
2020-02-10,11,카페/디저트,서울특별시,강서구,1,,
2020-02-10,11,카페/디저트,서울특별시,관악구,3,,
2020-02-10,11,카페/디저트,서울특별시,구로구,8,,
2020-02-10,11,카페/디저트,서울특별시,금천구,3,,
2020-02-10,11,카페/디저트,서울특별시,노원구,3,,
2020-02-10,11,카페/디저트,서울특별시,동작구,3,,
2020-02-10,11,카페/디저트,서울특별시,양천구,3,,
2020-02-10,12,카페/디저트,서울특별시,관악구,9,,
2020-02-10,12,카페/디저트,서울특별시,구로구,7,,
2020-02-10,12,카페/디저트,서울특별시,도봉구,2,,
2020-02-10,12,카페/디저트,서울특별시,동작구,1,,
2020-02-10,12,카페/디저트,서울특별시,서대문구,1,,
2020-02-10,12,카페/디저트,서울특별시,양천구,5,,
2020-02-10,12,카페/디저트,서울특별시,영등포구,1,,
2020-02-10,13,카페/디저트,서울특별시,관악구,6,,
2020-02-10,13,카페/디저트,서울특별시,구로구,8,,
2020-02-10,13,카페/디저트,서울특별시,금천구,5,,
2020-02-10,13,카페/디저트,서울특별시,노원구,2,,
2020-02-10,13,카페/디저트,서울특별시,동작구,3,,
2020-02-10,13,카페/디저트,서울특별시,양천구,2,,
2020-02-10,13,카페/디저트,서울특별시,영등포구,1,,
2020-02-10,14,카페/디저트,서울특별시,관악구,1,,
2020-02-10,14,카페/디저트,서울특별시,구로구,11,,
2020-02-10,14,카페/디저트,서울특별시,금천구,4,,
2020-02-10,14,카페/디저트,서울특별시,노원구,1,,
2020-02-10,14,카페/디저트,서울특별시,도봉구,1,,
2020-02-10,14,카페/디저트,서울특별시,동작구,2,,
2020-02-10,14,카페/디저트,서울특별시,양천구,2,,
2020-02-10,14,카페/디저트,서울특별시,영등포구,1,,
2020-02-10,15,카페/디저트,서울특별시,관악구,4,,
2020-02-10,15,카페/디저트,서울특별시,구로구,10,,
2020-02-10,15,카페/디저트,서울특별시,금천구,1,,
2020-02-10,15,카페/디저트,서울특별시,노원구,1,,
2020-02-10,15,카페/디저트,서울특별시,동작구,2,,
2020-02-10,15,카페/디저트,서울특별시,서대문구,2,,
2020-02-10,15,카페/디저트,서울특별시,양천구,3,,
2020-02-10,16,카페/디저트,서울특별시,관악구,5,,
2020-02-10,16,카페/디저트,서울특별시,구로구,12,,
2020-02-10,16,카페/디저트,서울특별시,금천구,3,,
2020-02-10,16,카페/디저트,서울특별시,노원구,1,,
2020-02-10,16,카페/디저트,서울특별시,도봉구,1,,
2020-02-10,16,카페/디저트,서울특별시,동작구,5,,
2020-02-10,16,카페/디저트,서울특별시,서대문구,1,,
2020-02-10,16,카페/디저트,서울특별시,양천구,4,,
2020-02-10,16,카페/디저트,서울특별시,영등포구,3,,
2020-02-10,16,카페/디저트,서울특별시,은평구,1,,
2020-02-10,17,카페/디저트,서울특별시,관악구,7,,
2020-02-10,17,카페/디저트,서울특별시,구로구,7,,
2020-02-10,17,카페/디저트,서울특별시,금천구,2,,
2020-02-10,17,카페/디저트,서울특별시,동작구,2,,
2020-02-10,17,카페/디저트,서울특별시,서대문구,1,,
2020-02-10,17,카페/디저트,서울특별시,양천구,2,,
2020-02-10,18,카페/디저트,서울특별시,관악구,7,,
2020-02-10,18,카페/디저트,서울특별시,구로구,7,,
2020-02-10,18,카페/디저트,서울특별시,금천구,2,,
2020-02-10,18,카페/디저트,서울특별시,노원구,2,,
2020-02-10,18,카페/디저트,서울특별시,도봉구,1,,
2020-02-10,18,카페/디저트,서울특별시,동작구,3,,
2020-02-10,18,카페/디저트,서울특별시,서대문구,1,,
2020-02-10,18,카페/디저트,서울특별시,양천구,2,,
2020-02-10,18,카페/디저트,서울특별시,영등포구,1,,
2020-02-10,19,카페/디저트,서울특별시,관악구,10,,
2020-02-10,19,카페/디저트,서울특별시,구로구,13,,
2020-02-10,19,카페/디저트,서울특별시,금천구,1,,
2020-02-10,19,카페/디저트,서울특별시,노원구,2,,
2020-02-10,19,카페/디저트,서울특별시,도봉구,1,,
2020-02-10,19,카페/디저트,서울특별시,동작구,7,,
2020-02-10,19,카페/디저트,서울특별시,양천구,6,,
2020-02-10,19,카페/디저트,서울특별시,영등포구,1,,
2020-02-10,20,카페/디저트,서울특별시,관악구,14,,
2020-02-10,20,카페/디저트,서울특별시,구로구,6,,
2020-02-10,20,카페/디저트,서울특별시,금천구,2,,
2020-02-10,20,카페/디저트,서울특별시,노원구,1,,
2020-02-10,20,카페/디저트,서울특별시,도봉구,1,,
